1, 3754
2, 386
3, 323
4, 726
5, 370
6, 733
7, 907
8, 500
9, 1192
10, 460
11, 331
12, 603
13, 486
14, 458
15, 471
16, 350
17, 435
18, 367
19, 525
20, 1028
21, 591
22, 1607
23, 1475
24, 292
25, 1791
26, 1684
27, 459
28, 316
29, 482
30, 459
31, 460
32, 310
33, 796
34, 407
35, 519
36, 288
37, 377
38, 258
39, 315
40, 1453
41, 437
42, 1020
43, 325
44, 439
45, 547
46, 431
47, 279
48, 374
49, 505
50, 513
51, 573
52, 713
53, 555
54, 871
55, 763
56, 830
57, 315
58, 373
59, 391
60, 284
61, 682
62, 859
63, 294
64, 436
65, 390
66, 682
67, 781
68, 356
69, 821
70, 954
71, 624
72, 822
73, 713
74, 503
75, 531
76, 512
77, 878
78, 525
79, 624
80, 726
81, 1148
82, 1012
83, 419
84, 574
85, 1078
86, 1176
87, 460
88, 885
89, 364
90, 1181
91, 862
92, 620
93, 400
94, 540
95, 324
96, 404
97, 390
98, 416
99, 332
100, 558
101, 430
102, 708
103, 413
104, 422
105, 325
106, 321
107, 857
108, 318
109, 337
110, 1149
111, 269
112, 349
113, 491
114, 259
115, 432
116, 457
117, 371
118, 748
119, 522
120, 551
