1, 225
2, 651
3, 241
4, 723
5, 360
6, 636
7, 797
8, 237
9, 247
10, 507
11, 295
12, 695
13, 336
14, 298
15, 306
16, 244
17, 364
18, 274
19, 275
20, 1147
21, 340
22, 227
23, 276
24, 268
25, 233
26, 229
27, 293
28, 441
29, 363
30, 341
31, 263
32, 251
33, 243
34, 229
35, 707
36, 228
37, 243
38, 540
39, 257
40, 235
41, 542
42, 225
43, 476
44, 632
45, 235
46, 451
47, 969
48, 288
49, 226
50, 239
51, 372
52, 275
53, 515
54, 329
55, 242
56, 289
57, 250
58, 454
59, 543
60, 297
61, 284
62, 827
63, 380
64, 249
65, 345
66, 236
67, 319
68, 233
69, 368
70, 248
71, 380
72, 485
73, 319
74, 508
75, 252
76, 277
77, 280
78, 404
79, 232
80, 357
81, 339
82, 305
83, 353
84, 908
85, 333
86, 288
87, 479
88, 222
89, 655
90, 765
91, 255
92, 471
93, 657
94, 244
95, 235
96, 239
97, 412
98, 683
99, 285
100, 315
101, 269
102, 460
103, 527
104, 239
105, 228
106, 342
107, 236
108, 459
109, 243
110, 256
111, 224
112, 236
113, 243
114, 244
115, 244
116, 225
117, 280
118, 378
119, 232
120, 726
121, 264
122, 291
123, 230
124, 265
125, 318
126, 290
127, 273
128, 435
129, 243
130, 245
131, 243
132, 453
133, 366
134, 286
135, 280
136, 260
137, 274
138, 255
139, 235
140, 234
141, 245
142, 340
143, 288
144, 224
145, 258
146, 232
147, 1395
148, 224
149, 805
150, 227
151, 270
152, 629
153, 310
154, 228
155, 386
156, 293
157, 243
158, 231
159, 523
160, 231
161, 421
162, 302
163, 348
164, 252
165, 227
166, 557
167, 370
168, 233
169, 458
170, 259
