1, 183
2, 107
3, 115
4, 294
5, 105
6, 105
7, 189
8, 106
9, 104
10, 152
11, 104
12, 123
13, 105
14, 103
15, 104
16, 115
17, 108
18, 103
19, 107
20, 105
21, 122
22, 125
23, 149
24, 104
25, 211
26, 105
27, 107
28, 105
29, 105
30, 259
31, 110
32, 103
33, 139
34, 279
35, 184
36, 104
37, 210
38, 511
39, 129
40, 149
41, 105
42, 133
43, 104
44, 103
45, 105
46, 103
47, 157
48, 172
49, 105
50, 124
51, 105
52, 143
53, 108
54, 109
55, 105
56, 104
57, 105
58, 106
59, 338
60, 123
61, 103
62, 105
63, 137
64, 141
65, 201
66, 127
67, 104
68, 122
69, 118
70, 112
71, 106
72, 159
73, 115
74, 104
75, 105
76, 104
77, 103
78, 104
79, 138
80, 116
81, 110
82, 176
83, 203
84, 123
85, 127
86, 130
87, 151
88, 133
89, 106
90, 212
91, 178
92, 110
93, 118
94, 105
95, 104
96, 104
97, 166
98, 413
99, 104
100, 129
101, 160
102, 125
103, 109
104, 220
105, 128
106, 104
107, 124
108, 244
109, 106
110, 105
111, 115
112, 780
113, 106
114, 153
115, 114
116, 104
117, 140
118, 103
119, 105
120, 103
121, 104
122, 106
123, 144
124, 153
125, 105
126, 109
127, 115
128, 104
129, 106
130, 104
131, 105
132, 104
133, 109
134, 141
135, 104
136, 103
137, 332
138, 135
139, 142
140, 142
141, 110
142, 108
143, 111
144, 143
145, 112
146, 196
147, 129
148, 132
149, 114
150, 109
151, 104
152, 138
153, 166
154, 128
155, 106
156, 140
157, 106
158, 104
159, 104
160, 106
161, 248
162, 109
163, 199
164, 168
165, 105
166, 641
167, 174
168, 103
169, 109
170, 120
171, 106
172, 115
173, 213
174, 110
175, 135
176, 104
177, 107
178, 182
179, 142
180, 129
181, 340
182, 181
183, 306
184, 177
185, 111
186, 106
187, 174
188, 114
189, 109
190, 157
191, 218
192, 104
193, 105
194, 242
195, 110
196, 112
197, 103
198, 104
199, 106
200, 104
201, 103
202, 164
203, 124
204, 143
205, 234
206, 131
207, 167
208, 130
209, 121
210, 107
211, 159
212, 116
213, 105
214, 135
215, 106
216, 340
217, 110
218, 104
219, 113
220, 183
221, 449
222, 107
223, 109
224, 105
225, 284
226, 138
227, 134
228, 104
229, 105
230, 128
231, 174
232, 144
233, 104
234, 264
235, 104
236, 103
237, 125
238, 104
239, 154
240, 128
241, 105
242, 106
243, 259
244, 119
245, 166
246, 104
247, 105
248, 107
249, 111
250, 114
251, 133
252, 104
253, 105
254, 104
255, 168
256, 682
257, 112
258, 104
259, 142
260, 134
261, 121
262, 137
263, 104
264, 128
265, 135
266, 106
267, 188
268, 104
269, 104
270, 177
271, 150
272, 107
273, 146
274, 115
275, 104
276, 126
277, 105
278, 215
279, 161
280, 112
281, 132
282, 104
283, 131
284, 139
285, 105
286, 104
287, 167
288, 379
289, 169
290, 147
291, 143
292, 106
293, 104
294, 104
295, 116
296, 167
297, 161
298, 177
299, 269
300, 104
