1, 375
2, 497
3, 488
4, 538
5, 576
6, 794
7, 382
8, 478
9, 672
10, 443
11, 398
12, 440
13, 383
14, 387
15, 379
16, 523
17, 386
18, 398
19, 650
20, 474
21, 455
22, 439
23, 572
24, 451
25, 443
26, 417
27, 606
28, 452
29, 475
30, 481
31, 404
32, 415
33, 650
34, 664
35, 661
36, 460
37, 539
38, 448
39, 826
40, 765
41, 443
42, 525
43, 401
44, 445
45, 514
46, 436
47, 448
48, 543
49, 498
50, 478
51, 550
52, 566
53, 920
54, 475
55, 454
56, 535
57, 1240
58, 430
59, 476
60, 450
61, 538
62, 581
63, 573
64, 483
65, 588
66, 400
67, 404
68, 595
69, 529
70, 394
