1, 406
2, 379
3, 281
4, 237
5, 303
6, 335
7, 382
8, 381
9, 339
10, 308
11, 307
12, 288
13, 371
14, 248
15, 407
16, 253
17, 379
18, 243
19, 252
20, 344
21, 287
22, 258
23, 366
24, 238
25, 269
26, 423
27, 249
28, 423
29, 866
30, 428
31, 321
32, 312
33, 253
34, 230
35, 933
36, 371
37, 235
38, 348
39, 353
40, 363
41, 300
42, 261
43, 269
44, 243
45, 338
46, 365
47, 243
48, 493
49, 336
50, 262
51, 386
52, 269
53, 364
54, 739
55, 351
56, 257
57, 254
58, 494
59, 249
60, 243
61, 262
62, 310
63, 320
64, 278
65, 369
66, 385
67, 262
68, 479
69, 472
70, 289
71, 250
72, 335
73, 285
74, 363
75, 323
76, 257
77, 684
78, 316
79, 226
80, 285
81, 1965
82, 638
83, 411
84, 348
85, 243
86, 362
87, 457
88, 265
89, 282
90, 256
91, 534
92, 301
93, 249
94, 242
95, 313
96, 537
97, 248
98, 278
99, 303
100, 367
