1, 541
2, 256
3, 277
4, 258
5, 256
6, 257
7, 256
8, 256
9, 352
10, 258
11, 268
12, 256
13, 529
14, 256
15, 256
16, 299
17, 494
18, 256
19, 256
20, 284
21, 256
22, 352
23, 261
24, 277
25, 258
26, 257
27, 256
28, 263
29, 261
30, 403
31, 710
32, 318
33, 331
34, 257
35, 256
36, 265
37, 309
38, 264
39, 1233
40, 256
41, 315
42, 408
43, 256
44, 265
45, 336
46, 257
47, 307
48, 495
49, 256
50, 256
51, 256
52, 256
53, 256
54, 301
55, 259
56, 355
57, 593
58, 268
59, 354
60, 262
61, 257
62, 263
63, 262
64, 285
65, 258
66, 309
67, 290
68, 389
69, 343
70, 254
71, 259
72, 327
73, 268
74, 256
75, 362
76, 477
77, 256
78, 348
79, 345
80, 255
81, 596
82, 341
83, 270
84, 256
85, 256
86, 263
87, 283
88, 262
89, 256
90, 297
91, 673
92, 263
93, 273
94, 294
95, 330
96, 320
97, 262
98, 268
99, 336
100, 266
101, 331
102, 260
103, 256
104, 270
105, 259
106, 265
107, 258
108, 326
109, 259
110, 256
111, 259
112, 261
113, 256
114, 256
115, 293
116, 256
117, 258
118, 321
119, 311
120, 255
121, 608
122, 347
123, 271
124, 627
125, 295
126, 332
127, 263
128, 299
129, 430
130, 266
131, 269
132, 355
133, 324
134, 357
135, 283
136, 276
137, 274
138, 269
139, 398
140, 328
141, 258
142, 349
143, 260
144, 279
145, 256
146, 257
147, 313
148, 315
149, 334
150, 276
151, 537
152, 314
153, 257
154, 257
155, 1699
156, 255
157, 346
158, 294
159, 256
160, 609
161, 289
162, 331
163, 517
164, 262
165, 261
166, 464
167, 263
168, 279
169, 258
170, 288
171, 257
172, 264
173, 255
174, 260
175, 475
176, 287
177, 383
178, 394
179, 256
180, 257
181, 285
182, 769
183, 256
184, 285
185, 280
186, 269
187, 257
188, 356
189, 254
190, 406
191, 417
192, 289
193, 256
194, 256
195, 430
196, 456
197, 285
198, 256
199, 263
200, 306
